Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?f  after  ?b  ?a  founder  ?f   => ?a  founder  ?b	0.014084507	0.2	0.333333333	1	5	3	?b	0.0	0.0	0.0
?f  founder  ?b  ?a  name  ?f   => ?a  founder  ?b	0.084507042	0.857142857	0.857142857	6	7	7	?b	0.0	0.0	0.0
?f  founded_by  ?b  ?a  name  ?f   => ?a  founder  ?b	0.042253521	0.333333333	0.75	3	9	4	?b	0.0	0.0	0.0
?f  key_person  ?b  ?a  name  ?f   => ?a  founder  ?b	0.014084507	0.043478261	0.333333333	1	23	3	?b	0.0	0.0	0.0
?f  key_people  ?b  ?a  name  ?f   => ?a  founder  ?b	0.014084507	0.043478261	1	1	23	1	?b	0.0	0.0	0.0
?a  key_people  ?f  ?f  name  ?b   => ?a  founder  ?b	0.056338028	0.088888889	0.333333333	4	45	12	?b	0.0	0.0	0.0
?f  alt  ?b  ?a  key_people  ?f   => ?a  founder  ?b	0.028169014	0.5	1	2	4	2	?b	0.0	0.0	0.0
?a  key_person  ?f  ?f  name  ?b   => ?a  founder  ?b	0.070422535	0.102040816	0.333333333	5	49	15	?b	0.0	0.0	0.0
?f  alt  ?b  ?a  key_person  ?f   => ?a  founder  ?b	0.028169014	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?f  after  ?b  ?a  key_person  ?f   => ?a  founder  ?b	0.028169014	0.153846154	0.2	2	13	10	?b	0.0	0.0	0.0
?f  before  ?b  ?a  key_person  ?f   => ?a  founder  ?b	0.014084507	0.1	0.166666667	1	10	6	?b	0.0	0.0	0.0
?a  area_served  ?f  ?b  home_town  ?f   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?b  home_town  ?f  ?a  region_served  ?f   => ?a  founder  ?b	0.014084507	0.333333333	0.333333333	1	3	3	?b	0.0	0.0	0.0
?a  commons  ?f  ?b  known  ?f   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?a  display  ?f  ?b  known  ?f   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?f  alt  ?b  ?a  founded_by  ?f   => ?a  founder  ?b	0.028169014	0.4	0.666666667	2	5	3	?b	0.0	0.0	0.0
?b  board  ?f  ?a  successor  ?f   => ?a  founder  ?b	0.014084507	0.041666667	0.5	1	24	2	?b	0.0	0.0	0.0
?a  founded_by  ?f  ?f  name  ?b   => ?a  founder  ?b	0.183098592	0.276595745	0.722222222	13	47	18	?b	0.0	0.0	0.0
?f  display  ?b  ?a  founded_by  ?f   => ?a  founder  ?b	0.014084507	0.333333333	1	1	3	1	?b	0.0	0.0	0.0
?a  display  ?f  ?f  founder  ?b   => ?a  founder  ?b	0.126760563	1	1	9	9	9	?b	0.0	0.0	0.0
?a  display  ?f  ?f  founded_by  ?b   => ?a  founder  ?b	0.070422535	0.714285714	0.714285714	5	7	7	?b	0.0	0.0	0.0
?a  display  ?f  ?f  key_person  ?b   => ?a  founder  ?b	0.028169014	0.25	1	2	8	2	?b	0.0	0.0	0.0
?a  display  ?f  ?f  key_people  ?b   => ?a  founder  ?b	0.014084507	0.166666667	0.5	1	6	2	?b	0.0	0.0	0.0
?f  ceo  ?b  ?a  display  ?f   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?a  commons_category  ?f  ?f  founder  ?b   => ?a  founder  ?b	0.070422535	1	1	5	5	5	?b	0.0	0.0	0.0
?a  commons_category  ?f  ?f  key_person  ?b   => ?a  founder  ?b	0.014084507	0.2	1	1	5	1	?b	0.0	0.0	0.0
?a  commons_category  ?f  ?f  key_people  ?b   => ?a  founder  ?b	0.014084507	0.5	1	1	2	1	?b	0.0	0.0	0.0
?a  commons_category  ?f  ?f  founded_by  ?b   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?a  ceo  ?f  ?f  name  ?b   => ?a  founder  ?b	0.014084507	0.333333333	1	1	3	1	?b	0.0	0.0	0.0
?f  after  ?b  ?a  ceo  ?f   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?a  commons  ?f  ?f  founded_by  ?b   => ?a  founder  ?b	0.056338028	1	1	4	4	4	?b	0.0	0.0	0.0
?a  commons  ?f  ?f  founder  ?b   => ?a  founder  ?b	0.056338028	1	1	4	4	4	?b	0.0	0.0	0.0
?a  commons  ?f  ?f  key_person  ?b   => ?a  founder  ?b	0.014084507	0.5	1	1	2	1	?b	0.0	0.0	0.0
?f  ceo  ?b  ?a  commons  ?f   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?e  display  ?a  ?e  founder  ?b   => ?a  founder  ?b	0.126760563	1	1	9	9	9	?b	0.0	0.0	0.0
?e  founder  ?b  ?e  name  ?a   => ?a  founder  ?b	0.084507042	0.127659574	0.127659574	6	47	47	?b	0.0	0.0	0.0
?e  commons_category  ?a  ?e  founder  ?b   => ?a  founder  ?b	0.070422535	1	1	5	5	5	?b	0.0	0.0	0.0
?e  commons  ?a  ?e  founder  ?b   => ?a  founder  ?b	0.056338028	1	1	4	4	4	?b	0.0	0.0	0.0
?a  founded_by  ?f  ?f  spouse  ?b   => ?a  founder  ?b	0.028169014	0.032258065	1	2	62	2	?b	0.0	0.0	0.0
?e  founder  ?b  ?e  owner  ?a   => ?a  founder  ?b	0.014084507	0.25	0.25	1	4	4	?b	0.0	0.0	0.0
?f  before  ?b  ?a  founded_by  ?f   => ?a  founder  ?b	0.014084507	0.2	1	1	5	1	?b	0.0	0.0	0.0
?f  after  ?b  ?a  founded_by  ?f   => ?a  founder  ?b	0.014084507	0.2	0.5	1	5	2	?b	0.0	0.0	0.0
?e  known_for  ?a  ?e  name  ?b   => ?a  founder  ?b	0.056338028	0.055555556	0.153846154	4	72	26	?b	0.0	0.0	0.0
?e  name  ?b  ?e  workplaces  ?a   => ?a  founder  ?b	0.014084507	0.125	0.166666667	1	8	6	?b	0.0	0.0	0.0
?e  boards  ?a  ?e  name  ?b   => ?a  founder  ?b	0.014084507	0.045454545	0.111111111	1	22	9	?b	0.0	0.0	0.0
?e  commons_category  ?a  ?e  key_people  ?b   => ?a  founder  ?b	0.014084507	0.5	1	1	2	1	?b	0.0	0.0	0.0
?e  commons_category  ?a  ?e  key_person  ?b   => ?a  founder  ?b	0.014084507	0.2	1	1	5	1	?b	0.0	0.0	0.0
?e  commons  ?a  ?e  key_person  ?b   => ?a  founder  ?b	0.014084507	0.333333333	1	1	3	1	?b	0.0	0.0	0.0
?e  key_person  ?b  ?e  name  ?a   => ?a  founder  ?b	0.014084507	0.014705882	0.1	1	68	10	?b	0.0	0.0	0.0
?e  display  ?a  ?e  key_person  ?b   => ?a  founder  ?b	0.028169014	0.25	1	2	8	2	?b	0.0	0.0	0.0
?e  author  ?b  ?e  known_for  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?e  owner  ?a   => ?a  founder  ?b	0.028169014	0.222222222	0.4	2	9	5	?b	0.0	0.0	0.0
?e  author  ?b  ?e  parent  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?e  rocket_manufacturer  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?e  product  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?e  occupation  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?e  employer  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?e  designer  ?a   => ?a  founder  ?b	0.014084507	0.5	1	1	2	1	?b	0.0	0.0	0.0
?e  author  ?b  ?e  rocket_operator  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  display  ?a  ?e  key_people  ?b   => ?a  founder  ?b	0.014084507	0.166666667	0.5	1	6	2	?b	0.0	0.0	0.0
?e  author  ?b  ?e  proposer  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  Major_Contractors  ?a  ?e  author  ?b   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  Launch_Vehicle  ?a  ?e  author  ?b   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?e  manufacturer  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?e  launch_contractor  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  Ship_operator  ?a  ?e  author  ?b   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  products  ?e   => ?a  founder  ?b	0.028169014	0.5	∞	2	4	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  type  ?e   => ?a  founder  ?b	0.028169014	2	∞	2	1	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  industry  ?e   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  key_people  ?e   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  name  ?e   => ?a  founder  ?b	0.028169014	0.2	2	2	10	1	?b	0.0	0.0	0.0
?e  author  ?b  ?a  programming_language  ?e   => ?a  founder  ?b	0.014084507	0.2	0.333333333	1	5	3	?b	0.0	0.0	0.0
?e  author  ?b  ?a  employees  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  location_city  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  current_status  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  title  ?e   => ?a  founder  ?b	0.014084507	0.166666667	∞	1	6	0	?b	0.0	0.0	0.0
?a  Users  ?e  ?e  author  ?b   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?a  Location  ?e  ?e  author  ?b   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  international  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  registration  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?e  operator  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?e  name  ?a   => ?a  founder  ?b	0.014084507	0.055555556	1	1	18	1	?b	0.0	0.0	0.0
?e  author  ?b  ?a  key_person  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  num_employees  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  founder  ?e   => ?a  founder  ?b	0.042253521	∞	∞	3	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  founding_year  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  native_clients  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  subsidiaries  ?e   => ?a  founder  ?b	0.014084507	1	∞	1	1	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  id  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?a  advertising  ?e  ?e  author  ?b   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  country  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?a  alexa  ?e  ?e  author  ?b   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  services  ?e   => ?a  founder  ?b	0.014084507	0.5	1	1	2	1	?b	0.0	0.0	0.0
?e  author  ?b  ?a  number_of_employees  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  owner  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  service  ?e   => ?a  founder  ?b	0.014084507	0.045454545	0.111111111	1	22	9	?b	0.0	0.0	0.0
?e  author  ?b  ?a  homepage  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  after  ?b  ?e  title  ?a   => ?a  founder  ?b	0.028169014	0.166666667	0.666666667	2	12	3	?b	0.0	0.0	0.0
?e  author  ?b  ?a  language  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?a  area_served  ?e  ?e  author  ?b   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  author  ?b  ?a  founded_by  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  commons  ?a  ?e  founded_by  ?b   => ?a  founder  ?b	0.056338028	0.666666667	0.666666667	4	6	6	?b	0.0	0.0	0.0
?e  after  ?b  ?e  employer  ?a   => ?a  founder  ?b	0.014084507	0.333333333	1	1	3	1	?b	0.0	0.0	0.0
?e  display  ?a  ?e  founded_by  ?b   => ?a  founder  ?b	0.070422535	0.714285714	0.714285714	5	7	7	?b	0.0	0.0	0.0
?e  founded_by  ?b  ?e  name  ?a   => ?a  founder  ?b	0.042253521	0.069767442	0.111111111	3	43	27	?b	0.0	0.0	0.0
?e  after  ?b  ?e  boards  ?a   => ?a  founder  ?b	0.014084507	0.125	0.25	1	8	4	?b	0.0	0.0	0.0
?e  before  ?b  ?e  title  ?a   => ?a  founder  ?b	0.028169014	0.2	0.666666667	2	10	3	?b	0.0	0.0	0.0
?e  before  ?b  ?e  employer  ?a   => ?a  founder  ?b	0.014084507	0.333333333	1	1	3	1	?b	0.0	0.0	0.0
?e  before  ?b  ?e  known  ?a   => ?a  founder  ?b	0.014084507	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?e  ceo  ?b  ?e  display  ?a   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?e  ceo  ?b  ?e  commons  ?a   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?e  alt  ?b  ?e  occupation  ?a   => ?a  founder  ?b	0.014084507	0.058823529	0.333333333	1	17	3	?b	0.0	0.0	0.0
?e  relation  ?b  ?e  website  ?a   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?e  commons_category  ?a  ?e  founded_by  ?b   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?e  key_person  ?b  ?e  website  ?a   => ?a  founder  ?b	0.014084507	0.333333333	∞	1	3	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?e  website  ?a   => ?a  founder  ?b	0.014084507	0.5	∞	1	2	0	?b	0.0	0.0	0.0
?e  before  ?b  ?e  boards  ?a   => ?a  founder  ?b	0.014084507	0.125	1	1	8	1	?b	0.0	0.0	0.0
?e  guest_star  ?b  ?e  website  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  alt  ?b  ?e  website  ?a   => ?a  founder  ?b	0.014084507	0.142857143	1	1	7	1	?b	0.0	0.0	0.0
?e  founder  ?b  ?e  website  ?a   => ?a  founder  ?b	0.014084507	0.333333333	0.333333333	1	3	3	?b	0.0	0.0	0.0
?e  spouse  ?b  ?e  website  ?a   => ?a  founder  ?b	0.014084507	0.083333333	0.5	1	12	2	?b	0.0	0.0	0.0
?b  networth_($)  ?e  ?e  website  ?a   => ?a  founder  ?b	0.042253521	∞	∞	3	0	0	?b	0.0	0.0	0.0
?e  founded_by  ?b  ?e  website  ?a   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?b  birth_place  ?e  ?e  website  ?a   => ?a  founder  ?b	0.042253521	0.1875	0.428571429	3	16	7	?b	0.0	0.0	0.0
?b  alma_mater  ?e  ?e  website  ?a   => ?a  founder  ?b	0.042253521	0.230769231	0.5	3	13	6	?b	0.0	0.0	0.0
?b  net_worth  ?e  ?e  website  ?a   => ?a  founder  ?b	0.042253521	∞	∞	3	0	0	?b	0.0	0.0	0.0
?e  relations  ?b  ?e  website  ?a   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?b  birth_date  ?e  ?e  website  ?a   => ?a  founder  ?b	0.042253521	∞	∞	3	0	0	?b	0.0	0.0	0.0
?b  known_for  ?e  ?e  website  ?a   => ?a  founder  ?b	0.028169014	0.4	∞	2	5	0	?b	0.0	0.0	0.0
?b  birth_year  ?e  ?e  website  ?a   => ?a  founder  ?b	0.042253521	∞	∞	3	0	0	?b	0.0	0.0	0.0
?b  residence  ?e  ?e  website  ?a   => ?a  founder  ?b	0.028169014	0.285714286	1	2	7	2	?b	0.0	0.0	0.0
?b  birth_name  ?e  ?e  website  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?b  short_description  ?e  ?e  website  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?b  caption  ?e  ?e  website  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?b  date_of_birth  ?e  ?e  website  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?b  VIAF_Id  ?e  ?e  website  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?b  name  ?e  ?e  website  ?a   => ?a  founder  ?b	0.028169014	0.002836879	0.666666667	2	705	3	?b	0.0	0.0	0.0
?b  salary_($)  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  title  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	0.25	∞	1	4	0	?b	0.0	0.0	0.0
?b  ethnicity  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  children  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	0.5	∞	1	2	0	?b	0.0	0.0	0.0
?b  relatives  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?b  occupation  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	0.002016129	∞	1	496	0	?b	0.0	0.0	0.0
?e  website  ?a  ?b  website  ?e   => ?a  founder  ?b	0.014084507	0.001760563	∞	1	568	0	?b	0.0	0.0	0.0
?b  citizenship  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  relative  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?b  home_town  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	0.5	1	1	2	1	?b	0.0	0.0	0.0
?b  ALTERNATIVE_NAMES  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  nationality  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  award  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	0.333333333	0.333333333	1	3	3	?b	0.0	0.0	0.0
?b  spouse  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	0.2	0.5	1	5	2	?b	0.0	0.0	0.0
?e  website  ?a  ?b  years_active  ?e   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  religion  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  LCCN_Id  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  individualised_GND_number  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  alt  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	1	1	1	1	1	?b	0.0	0.0	0.0
?b  known  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  active_years_start_year  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  salary  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  alias  ?e  ?e  website  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  relation  ?b  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  guest_star  ?b  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  founder  ?b  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_person  ?b  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  relations  ?b  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  alt  ?b  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  networth_($)  ?e  ?e  work  ?a   => ?a  founder  ?b	0.042253521	∞	∞	3	0	0	?b	0.0	0.0	0.0
?b  net_worth  ?e  ?e  work  ?a   => ?a  founder  ?b	0.042253521	∞	∞	3	0	0	?b	0.0	0.0	0.0
?b  alma_mater  ?e  ?e  work  ?a   => ?a  founder  ?b	0.042253521	∞	∞	3	0	0	?b	0.0	0.0	0.0
?e  spouse  ?b  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  birth_place  ?e  ?e  work  ?a   => ?a  founder  ?b	0.042253521	∞	∞	3	0	0	?b	0.0	0.0	0.0
?e  founded_by  ?b  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  birth_year  ?e  ?e  work  ?a   => ?a  founder  ?b	0.042253521	∞	∞	3	0	0	?b	0.0	0.0	0.0
?b  birth_date  ?e  ?e  work  ?a   => ?a  founder  ?b	0.042253521	∞	∞	3	0	0	?b	0.0	0.0	0.0
?b  birth_name  ?e  ?e  work  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?b  date_of_birth  ?e  ?e  work  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?b  VIAF_Id  ?e  ?e  work  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?b  short_description  ?e  ?e  work  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?b  known_for  ?e  ?e  work  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?b  name  ?e  ?e  work  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?b  salary_($)  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  children  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  caption  ?e  ?e  work  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?b  residence  ?e  ?e  work  ?a   => ?a  founder  ?b	0.028169014	∞	∞	2	0	0	?b	0.0	0.0	0.0
?b  relatives  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  alias  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  occupation  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  active_years_start_year  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  title  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  citizenship  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  relative  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  home_town  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  ALTERNATIVE_NAMES  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  nationality  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  award  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  known  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  religion  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  LCCN_Id  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  individualised_GND_number  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  alt  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  salary  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  ethnicity  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	∞	∞	1	0	0	?b	0.0	0.0	0.0
?b  website  ?e  ?e  work  ?a   => ?a  founder  ?b	0.014084507	0.05	∞	1	20	0	?b	0.0	0.0	0.0
?e  work  ?a  ?b  years_active  ?e   => ?a  founder  ?b	0.014084507	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
Mining done in 1.85 s
Total time 2.67 s
1008 rules mined.
