Loading files... 
  Starting company_founder_full.tsv
  Finished company_founder_full.tsv, still running: 0
Loaded 12776 facts in 0.19 s using -66 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 4 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?b  board  ?a  ?b  boards  ?h  ?b  occupation  ?h   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?b  board  ?h  ?h  key_people  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?b  years  ?h  ?b  years_active  ?h   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?b  board  ?h  ?b  boards  ?h   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?b  board  ?h  ?h  founders  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?b  name  ?h  ?h  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?b  board  ?a  ?h  name  ?b  ?b  name  ?h   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?g  computing_platform  ?a  ?g  platforms  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  computing_platform  ?a  ?g  platform  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?b  boards  ?h  ?h  display  ?a   => ?a  founded_by  ?b	0.2	0.166666667	0.166666667	1	6	6	?a	0.0	0.0	0.0
?b  board  ?a  ?b  boards  ?h  ?h  key_people  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?b  boards  ?h  ?h  founded_by  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?b  boards  ?h  ?h  founders  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?g  board  ?a  ?g  occupation  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  occupation  ?a  ?g  title  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  employer  ?a  ?g  occupation  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?g  before  ?b  ?b  board  ?a  ?g  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?b  board  ?a  ?g  boards  ?a  ?g  occupation  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  name  ?b  ?g  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?b  board  ?a  ?g  display  ?a  ?g  key_people  ?b   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?b  board  ?a  ?g  developer  ?a  ?g  license  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  owner  ?a  ?g  parent  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  parent  ?a  ?g  parent_company  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  owning_company  ?a  ?g  parent  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?g  Newspaper  ?a  ?g  author  ?a  ?b  board  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?g  Newspaper  ?a  ?b  board  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  issuing_authority  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  client  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  occupation  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  computing_platform  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?g  affiliations  ?a  ?b  board  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  origins  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?g  Customers  ?a  ?b  board  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  operating_system  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  connectivity  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  display  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  license  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  parent  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  last  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  organization  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  publisher  ?a  ?g  work  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  designers  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  former_employer  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  publisher  ?a  ?g  type  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?g  Aux  ?a  ?b  board  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  foundry  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  parent_company  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  brand  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  owning_company  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  employer  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  publisher  ?a  ?g  sponsor  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  publisher  ?a  ?g  soldby  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  commissioned_by  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  founded_by  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  publisher  ?a  ?g  related  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  label  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  platform  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  boards  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  known_for  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  parent_organization  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  publisher  ?a  ?g  title  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  person  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  board  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  creator  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  publisher  ?a  ?g  work_institutions  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  education  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  manufacturer  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  publisher  ?a  ?g  record_label  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  maintainer  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  publisher  ?a  ?g  work_institution  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?g  architect  ?a  ?b  board  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  leader_name  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  publisher  ?a  ?g  successor  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  currentowner  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  genre  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  parent_organisation  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  patron  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  data  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  distributor  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  founder  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  designer  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  owner  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?g  author  ?a  ?b  board  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  publisher  ?a  ?g  workplaces  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  developer  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  manufacturer  ?a  ?g  related  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  platforms  ?a  ?g  publisher  ?a   => ?a  founded_by  ?b	0.2	∞	∞	1	0	0	?a	0.0	0.0	0.0
?b  board  ?a  ?g  founded_by  ?a  ?g  founder  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  owner  ?a  ?g  owning_company  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  board  ?a  ?g  boards  ?a   => ?a  founded_by  ?b	0.2	0.125	0.125	1	8	8	?a	0.0	0.0	0.0
?b  board  ?a  ?g  parent_organisation  ?a  ?g  parent_organization  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  developer  ?a  ?g  manufacturer  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  developer  ?a  ?g  maintainer  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  developer  ?a  ?g  owner  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  designer  ?a  ?g  developer  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?g  author  ?a  ?b  board  ?a  ?g  owner  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?g  author  ?a  ?b  board  ?a  ?g  developer  ?a   => ?a  founded_by  ?b	0.2	0.142857143	0.142857143	1	7	7	?a	0.0	0.0	0.0
?b  board  ?a  ?g  key_people  ?b  ?g  key_person  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?g  child  ?b  ?g  children  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?g  designer  ?b  ?g  developer  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?b  board  ?a  ?g  founded_by  ?b  ?g  key_person  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?g  founder  ?b  ?g  key_person  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?g  founded_by  ?b  ?g  key_people  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?g  founder  ?b  ?g  key_people  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?g  founders  ?b  ?g  key_people  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?g  after  ?b  ?g  before  ?b  ?b  board  ?a   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?g  founded_by  ?b  ?g  founder  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?g  owner  ?b  ?g  owning_company  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  board  ?a  ?g  founded_by  ?b  ?g  founders  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  founder  ?b  ?a  key_people  ?b  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founders  ?b  ?a  key_people  ?b  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  key_person  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_person  ?h  ?b  occupation  ?a  ?h  occupation  ?a   => ?a  founded_by  ?b	0.6	0.15	0.15	3	20	20	?a	0.0	0.0	0.0
?a  founder  ?h  ?a  key_person  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_people  ?h  ?a  key_person  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.6	0.15	0.15	3	20	20	?a	0.0	0.0	0.0
?a  key_person  ?h  ?b  name  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  founder  ?b  ?a  key_person  ?b  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?b  birth_place  ?h  ?a  location_city  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?a  location_city  ?h  ?b  occupation  ?a  ?h  owner  ?a   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?a  key_people  ?h  ?b  occupation  ?a  ?h  occupation  ?a   => ?a  founded_by  ?b	0.6	0.15	0.15	3	20	20	?a	0.0	0.0	0.0
?h  board  ?a  ?a  key_people  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?h  boards  ?a  ?a  key_people  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?h  employer  ?a  ?a  key_people  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?h  before  ?b  ?a  key_people  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_people  ?h  ?h  name  ?b  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.5	0.5	2	4	4	?a	0.0	0.0	0.0
?a  founder  ?h  ?a  key_people  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founders  ?h  ?a  key_people  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  key_people  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.6	0.15	0.15	3	20	20	?a	0.0	0.0	0.0
?b  occupation  ?a  ?a  revenue  ?h  ?a  revenue_($)  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?a  key_people  ?h  ?b  name  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.5	0.5	2	4	4	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?h  name  ?b  ?b  occupation  ?a   => ?a  founded_by  ?b	0.6	1	1	3	3	3	?a	0.0	0.0	0.0
?h  board  ?a  ?a  founded_by  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?h  boards  ?a  ?a  founded_by  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  founders  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  founder  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?h  display  ?a  ?a  display  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?a  num_employees  ?h  ?a  number_of_employees  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?b  board  ?h  ?a  display  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?b  boards  ?h  ?a  display  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?a  display  ?h  ?h  key_people  ?b  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	0.333333333	0.333333333	1	3	3	?a	0.0	0.0	0.0
?b  birth_place  ?h  ?a  foundation_place  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  foundation  ?h  ?a  foundation_place  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?b  occupation  ?a  ?a  subsid  ?h  ?a  subsidiary  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?h  developer  ?a  ?b  occupation  ?a  ?a  product  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?b  occupation  ?a  ?a  product  ?h  ?a  products  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?b  occupation  ?a  ?h  parent_company  ?a  ?a  product  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?b  occupation  ?a  ?h  parent  ?a  ?a  product  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?h  developer  ?a  ?b  occupation  ?a  ?a  products  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?b  birth_place  ?h  ?a  foundation  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  occupation  ?a  ?a  products  ?h  ?a  services  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?b  occupation  ?a  ?h  parent_company  ?a  ?a  products  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?b  occupation  ?a  ?h  parent  ?a  ?a  products  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?h  boards  ?a  ?a  founders  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?a  founders  ?h  ?b  occupation  ?a  ?h  occupation  ?a   => ?a  founded_by  ?b	0.4	0.090909091	0.105263158	2	22	19	?a	0.0	0.0	0.0
?h  board  ?a  ?a  founders  ?h  ?b  occupation  ?a   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?b  occupation  ?a  ?h  owner  ?a  ?a  services  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?h  developer  ?a  ?b  occupation  ?a  ?a  services  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?h  author  ?a  ?b  occupation  ?a  ?a  services  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?h  developer  ?a  ?b  occupation  ?a  ?a  service  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?b  occupation  ?a  ?a  service  ?h  ?a  services  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?b  occupation  ?a  ?h  owner  ?a  ?a  service  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?h  children  ?b  ?b  occupation  ?a  ?b  parents  ?h   => ?a  founded_by  ?b	0.4	0.166666667	1	2	12	2	?a	0.0	0.0	0.0
?h  child  ?b  ?b  occupation  ?a  ?b  parents  ?h   => ?a  founded_by  ?b	0.4	0.166666667	1	2	12	2	?a	0.0	0.0	0.0
?b  occupation  ?a  ?b  parent  ?h  ?b  parents  ?h   => ?a  founded_by  ?b	0.4	0.166666667	1	2	12	2	?a	0.0	0.0	0.0
?a  founder  ?h  ?b  occupation  ?a  ?h  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?h  ?h  name  ?b  ?b  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?h  author  ?a  ?b  occupation  ?a  ?a  service  ?h   => ?a  founded_by  ?b	0.4	0.105263158	0.105263158	2	19	19	?a	0.0	0.0	0.0
?h  founders  ?b  ?b  occupation  ?a  ?b  occupation  ?h   => ?a  founded_by  ?b	0.6	0.15	1	3	20	3	?a	0.0	0.0	0.0
?h  key_person  ?b  ?b  occupation  ?a  ?b  occupation  ?h   => ?a  founded_by  ?b	0.4	0.111111111	0.666666667	2	18	3	?a	0.0	0.0	0.0
?h  founder  ?b  ?b  occupation  ?a  ?b  occupation  ?h   => ?a  founded_by  ?b	0.4	0.166666667	1	2	12	2	?a	0.0	0.0	0.0
?b  occupation  ?a  ?b  occupation  ?h  ?h  owner  ?b   => ?a  founded_by  ?b	0.4	0.166666667	1	2	12	2	?a	0.0	0.0	0.0
