id,test,False Negative,True Negative
326,"['BMW', 'John_Thain']","[""keyPerson('BMW', 'John_Thain') 1.0""]","[""not_keyPerson('BMW_i', 'John_Thain') 1.0"", ""not_keyPerson('BMW', 'John_Thain') 1.0""]"
328,"['BMW', 'Philippe_Dauman']","[""keyPerson('BMW', 'Philippe_Dauman') 1.0""]","[""not_keyPerson('BMW_i', 'Philippe_Dauman') 1.0"", ""not_keyPerson('BMW', 'Philippe_Dauman') 1.0""]"
325,"['BMW', 'Tim_Armstrong_(executive)']","[""keyPerson('BMW', 'Tim_Armstrong_(executive)') 1.0""]","[""not_keyPerson('BMW', 'Tim_Armstrong_(executive)') 1.0"", ""not_keyPerson('BMW_i', 'Tim_Armstrong_(executive)') 1.0""]"
329,"['BMW', 'Walter_Kwok']","[""keyPerson('BMW', 'Walter_Kwok') 1.0""]","[""not_keyPerson('BMW_i', 'Walter_Kwok') 1.0"", ""not_keyPerson('BMW_AG', 'Walter_Kwok') 1.0"", ""not_keyPerson('BMW', 'Walter_Kwok') 1.0""]"
333,"['Boston_Consulting_Group', 'Andrew_House']","[""keyPerson('Boston_Consulting_Group', 'Andrew_House') 1.0""]","[""not_keyPerson('Boston_Consulting_Group', 'Andrew_House') 1.0""]"
332,"['Boston_Consulting_Group', 'Chuck_Rozanski']","[""keyPerson('Boston_Consulting_Group', 'Chuck_Rozanski') 1.0""]",[]
331,"['Boston_Consulting_Group', 'Denise_Morrison']","[""keyPerson('Boston_Consulting_Group', 'Denise_Morrison') 1.0""]","[""not_keyPerson('Boston_Consulting_Group', 'Denise_Morrison') 1.0""]"
330,"['Boston_Consulting_Group', 'John_Mackey_(businessman)']","[""keyPerson('Boston_Consulting_Group', 'John_Mackey_(businessman)') 1.0""]","[""not_keyPerson('Boston_Consulting_Group', 'John_Mackey_(businessman)') 1.0""]"
336,"['BP', 'Daniel_Vasella']","[""keyPerson('BP', 'Daniel_Vasella') 1.0""]","[""not_keyPerson('BP', 'Daniel_Vasella') 1.0""]"
337,"['BP', 'Hans_Vestberg']","[""keyPerson('BP', 'Hans_Vestberg') 1.0""]","[""not_keyPerson('BP', 'Hans_Vestberg') 1.0""]"
338,"['BP', 'Vishal_Sikka']","[""keyPerson('BP', 'Vishal_Sikka') 1.0""]","[""not_keyPerson('BP', 'Vishal_Sikka') 1.0""]"
334,"['BP', 'Vittorio_Colao']","[""keyPerson('BP', 'Vittorio_Colao') 1.0""]","[""not_keyPerson('BP', 'Vittorio_Colao') 1.0""]"
343,"['Campbell_Soup_Company', 'Ian_King_(BAE_Systems)']","[""keyPerson('Campbell_Soup_Company', 'Ian_King_(BAE_Systems)') 1.0""]","[""not_keyPerson('Campbell_Soup_Company', 'Ian_King_(BAE_Systems)') 1.0""]"
340,"['Campbell_Soup_Company', 'Jeffrey_R._Immelt']","[""keyPerson('Campbell_Soup_Company', 'Jeffrey_R._Immelt') 1.0""]","[""not_keyPerson('Campbell_Soup_Company', 'Jeffrey_R._Immelt') 1.0""]"
341,"['Campbell_Soup_Company', 'John_Mackey_(businessman)']","[""keyPerson('Campbell_Soup_Company', 'John_Mackey_(businessman)') 1.0""]","[""not_keyPerson('Campbell_Soup_Company', 'John_Mackey_(businessman)') 1.0""]"
339,"['Campbell_Soup_Company', 'Norbert_Reithofer']","[""keyPerson('Campbell_Soup_Company', 'Norbert_Reithofer') 1.0""]",[]
342,"['Campbell_Soup_Company', 'Robert_Noel_(businessman)']","[""keyPerson('Campbell_Soup_Company', 'Robert_Noel_(businessman)') 1.0""]","[""not_keyPerson('Campbell_Soup_Company', 'Robert_Noel_(businessman)') 1.0""]"
345,"['Canonical_(company)', 'Christie_Hefner']","[""keyPerson('Canonical_(company)', 'Christie_Hefner') 1.0""]","[""not_keyPerson('Canonical_(company)', 'Christie_Hefner') 1.0""]"
347,"['Canonical_(company)', 'Grandhi_Mallikarjuna_Rao']","[""keyPerson('Canonical_(company)', 'Grandhi_Mallikarjuna_Rao') 1.0""]","[""not_keyPerson('Canonical_(company)', 'Grandhi_Mallikarjuna_Rao') 1.0""]"
344,"['Canonical_(company)', 'Indra_Nooyi']","[""keyPerson('Canonical_(company)', 'Indra_Nooyi') 1.0""]","[""not_keyPerson('Canonical_(company)', 'Indra_Nooyi') 1.0""]"
348,"['Canonical_(company)', 'Lloyd_Blankfein']","[""keyPerson('Canonical_(company)', 'Lloyd_Blankfein') 1.0""]",[]
346,"['Canonical_(company)', 'Scott_Etzler']","[""keyPerson('Canonical_(company)', 'Scott_Etzler') 1.0""]",[]
349,"['Capital_One', 'Ashok_Vemuri']","[""keyPerson('Capital_One', 'Ashok_Vemuri') 1.0""]","[""not_keyPerson('Capital_One', 'Ashok_Vemuri') 1.0""]"
351,"['Capital_One', 'Brian_L._Roberts']","[""keyPerson('Capital_One', 'Brian_L._Roberts') 1.0""]","[""not_keyPerson('Capital_One', 'Brian_L._Roberts') 1.0""]"
352,"['Capital_One', 'Denise_Morrison']","[""keyPerson('Capital_One', 'Denise_Morrison') 1.0""]","[""not_keyPerson('Capital_One', 'Denise_Morrison') 1.0""]"
350,"['Capital_One', 'John_Stumpf']","[""keyPerson('Capital_One', 'John_Stumpf') 1.0""]","[""not_keyPerson('Capital_One', 'John_Stumpf') 1.0""]"
353,"['Capital_One', 'Rory_Read']","[""keyPerson('Capital_One', 'Rory_Read') 1.0""]",[]
357,"['Caterpillar_Inc.', 'Donald_Trump']","[""keyPerson('Caterpillar_Inc.', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('Caterpillar_Inc.', 'Donald_Trump') 1.0""]","[""not_keyPerson('Caterpillar_Inc.', 'Donald_Trump') 1.0""]"
356,"['Caterpillar_Inc.', 'Muhtar_Kent']","[""keyPerson('Caterpillar_Inc.', 'Muhtar_Kent') 1.0""]","[""not_keyPerson('Caterpillar_Inc.', 'Muhtar_Kent') 1.0""]"
355,"['Caterpillar_Inc.', 'Vittorio_Colao']","[""keyPerson('Caterpillar_Inc.', 'Vittorio_Colao') 1.0""]",[]
361,"['Cavium', 'Gregg_Steinhafel']","[""keyPerson('Cavium', 'Gregg_Steinhafel') 1.0""]","[""not_keyPerson('Cavium', 'Gregg_Steinhafel') 1.0""]"
359,"['Cavium', 'Klaus_Kleinfeld']","[""keyPerson('Cavium', 'Klaus_Kleinfeld') 1.0""]","[""not_keyPerson('Cavium', 'Klaus_Kleinfeld') 1.0""]"
360,"['Cavium', 'Mark_Fields_(businessman)']","[""keyPerson('Cavium', 'Mark_Fields_(businessman)') 1.0""]",[]
362,"['Cavium', 'Sunil_Mittal']","[""keyPerson('Cavium', 'Sunil_Mittal') 1.0""]","[""not_keyPerson('Cavium', 'Sunil_Mittal') 1.0""]"
365,"['CBS_Corporation', 'Christie_Hefner']","[""keyPerson('CBS_Corporation', 'Christie_Hefner') 1.0""]","[""not_keyPerson('CBS_Corporation', 'Christie_Hefner') 1.0""]"
363,"['CBS_Corporation', 'David_Gill_(executive)']","[""keyPerson('CBS_Corporation', 'David_Gill_(executive)') 1.0""]","[""not_keyPerson('CBS_Corporation', 'David_Gill_(executive)') 1.0""]"
366,"['CBS_Corporation', 'John_Thain']","[""keyPerson('CBS_Corporation', 'John_Thain') 1.0""]","[""not_keyPerson('CBS_Corporation', 'John_Thain') 1.0""]"
367,"['CBS_Corporation', 'Muhtar_Kent']","[""keyPerson('CBS_Corporation', 'Muhtar_Kent') 1.0""]","[""not_keyPerson('CBS_Corporation', 'Muhtar_Kent') 1.0""]"
364,"['CBS_Corporation', 'Sumner_Redstone']","[""keyPerson('CBS_Corporation', 'Sumner_Redstone') 1.0""]","[""not_keyPerson('CBS_Corporation', 'Sumner_Redstone') 1.0""]"
369,"['Cisco_Systems', 'Christie_Hefner']","[""keyPerson('Cisco_Systems', 'Christie_Hefner') 1.0""]","[""not_keyPerson('Cisco_Systems', 'Christie_Hefner') 1.0"", ""not_keyPerson('List_of_acquisitions_by_Cisco_Systems', 'Christie_Hefner') 1.0""]"
368,"['Cisco_Systems', 'Dick_Costolo']","[""keyPerson('Cisco_Systems', 'Dick_Costolo') 1.0""]","[""not_keyPerson('List_of_acquisitions_by_Cisco_Systems', 'Dick_Costolo') 1.0"", ""not_keyPerson('Cisco_Systems', 'Dick_Costolo') 1.0""]"
370,"['Cisco_Systems', 'Ho_Ching']","[""keyPerson('Cisco_Systems', 'Ho_Ching') 1.0""]","[""not_keyPerson('List_of_acquisitions_by_Cisco_Systems', 'Ho_Ching') 1.0"", ""not_keyPerson('Cisco_Systems', 'Ho_Ching') 1.0""]"
372,"['Cisco_Systems', 'James_J._Greco']","[""keyPerson('Cisco_Systems', 'James_J._Greco') 1.0""]","[""not_keyPerson('Cisco_Systems', 'James_J._Greco') 1.0"", ""not_keyPerson('List_of_acquisitions_by_Cisco_Systems', 'James_J._Greco') 1.0""]"
371,"['Cisco_Systems', 'Jeff_Zucker']","[""keyPerson('Cisco_Systems', 'Jeff_Zucker') 1.0""]","[""not_keyPerson('List_of_acquisitions_by_Cisco_Systems', 'Jeff_Zucker') 1.0"", ""not_keyPerson('Cisco_Systems', 'Jeff_Zucker') 1.0""]"
373,"['Citigroup', 'Ashok_Vemuri']","[""keyPerson('Citigroup', 'Ashok_Vemuri') 1.0""]","[""not_keyPerson('Citigroup', 'Ashok_Vemuri') 1.0"", ""not_keyPerson('Nikko_Citigroup', 'Ashok_Vemuri') 1.0""]"
377,"['Citigroup', 'Mel_Karmazin']","[""keyPerson('Citigroup', 'Mel_Karmazin') 1.0""]","[""not_keyPerson('Nikko_Citigroup', 'Mel_Karmazin') 1.0"", ""not_keyPerson('Citigroup', 'Mel_Karmazin') 1.0""]"
376,"['Citigroup', 'Norbert_Reithofer']","[""keyPerson('Citigroup', 'Norbert_Reithofer') 1.0""]",[]
375,"['Citigroup', 'Randall_L._Stephenson']","[""keyPerson('Citigroup', 'Randall_L._Stephenson') 1.0""]",[]
374,"['Citigroup', 'Andrew_Witty']","[""keyPerson('Citigroup', 'Sir_Andrew_Witty') 1.0"", ""keyPerson('Citigroup', 'Andrew_Witty') 1.0""]","[""not_keyPerson('Citigroup', 'Sir_Andrew_Witty') 1.0"", ""not_keyPerson('Nikko_Citigroup', 'Andrew_Witty') 1.0"", ""not_keyPerson('Citigroup', 'Andrew_Witty') 1.0"", ""not_keyPerson('Nikko_Citigroup', 'Sir_Andrew_Witty') 1.0""]"
383,"['Cognizant', 'Gunupati_Venkata_Krishna_Reddy']","[""keyPerson('Cognizant', 'Gunupati_Venkata_Krishna_Reddy') 1.0""]","[""not_keyPerson('Cognizant', 'Gunupati_Venkata_Krishna_Reddy') 1.0""]"
386,"['Cognizant', 'James_J._Greco']","[""keyPerson('Cognizant', 'James_J._Greco') 1.0""]","[""not_keyPerson('Cognizant', 'James_J._Greco') 1.0""]"
387,"['Cognizant', 'Kumar_Mangalam_Birla']","[""keyPerson('Cognizant', 'Kumar_Mangalam_Birla') 1.0""]","[""not_keyPerson('Cognizant', 'Kumar_Mangalam_Birla') 1.0""]"
384,"['Cognizant', 'Norbert_Reithofer']","[""keyPerson('Cognizant', 'Norbert_Reithofer') 1.0""]",[]
385,"['Cognizant', 'Philip_Clarke_(businessman)']","[""keyPerson('Cognizant', 'Philip_Clarke_(businessman)') 1.0""]","[""not_keyPerson('Cognizant', 'Philip_Clarke_(businessman)') 1.0""]"
389,"['Comcast', 'Donald_Trump']","[""keyPerson('Comcast_Cable', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('Comcast', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('Comcast_Spectacor', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('Comcast_Interactive_Media', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('Comcast_Interactive_Media', 'Donald_Trump') 1.0"", ""keyPerson('Comcast', 'Donald_Trump') 1.0"", ""keyPerson('Comcast_Spectacor', 'Donald_Trump') 1.0"", ""keyPerson('Comcast_Cable', 'Donald_Trump') 1.0""]","[""not_keyPerson('Comcast_Cable', 'Donald_Trump_Jr.') 1.0"", ""not_keyPerson('Comcast_Spectacor', 'Donald_Trump_Jr.') 1.0"", ""not_keyPerson('Comcast_Business', 'Donald_Trump') 1.0"", ""not_keyPerson('Comcast_Interactive_Media', 'Donald_Trump') 1.0"", ""not_keyPerson('Comcast_Spectacor', 'Donald_Trump') 1.0"", ""not_keyPerson('Comcast_Spotlight', 'Donald_Trump_Jr.') 1.0"", ""not_keyPerson('Comcast_Cable', 'Donald_Trump') 1.0"", ""not_keyPerson('Comcast_Spotlight', 'Donald_Trump') 1.0"", ""not_keyPerson('Comcast', 'Donald_Trump_Jr.') 1.0"", ""not_keyPerson('Comcast_Interactive_Media', 'Donald_Trump_Jr.') 1.0"", ""not_keyPerson('Comcast', 'Donald_Trump') 1.0"", ""not_keyPerson('Comcast_Business', 'Donald_Trump_Jr.') 1.0""]"
388,"['Comcast', 'Vishal_Sikka']","[""keyPerson('Comcast_Cable', 'Vishal_Sikka') 1.0"", ""keyPerson('Comcast_Spectacor', 'Vishal_Sikka') 1.0"", ""keyPerson('Comcast_Interactive_Media', 'Vishal_Sikka') 1.0"", ""keyPerson('Comcast', 'Vishal_Sikka') 1.0""]","[""not_keyPerson('Comcast_Cable', 'Vishal_Sikka') 1.0"", ""not_keyPerson('Comcast_Spotlight', 'Vishal_Sikka') 1.0"", ""not_keyPerson('Comcast_Business', 'Vishal_Sikka') 1.0"", ""not_keyPerson('Comcast_Spectacor', 'Vishal_Sikka') 1.0"", ""not_keyPerson('Comcast_Interactive_Media', 'Vishal_Sikka') 1.0"", ""not_keyPerson('Comcast', 'Vishal_Sikka') 1.0""]"
390,"['Comcast', 'Natarajan_Chandrasekaran']","[""keyPerson('Comcast_Spectacor', 'Natarajan_Chandrasekaran') 1.0"", ""keyPerson('Comcast', 'Natarajan_Chandrasekaran') 1.0"", ""keyPerson('Comcast_Cable', 'Natarajan_Chandrasekaran') 1.0"", ""keyPerson('Comcast_Interactive_Media', 'Natarajan_Chandrasekaran') 1.0""]","[""not_keyPerson('Comcast_Cable', 'Natarajan_Chandrasekaran') 1.0"", ""not_keyPerson('Comcast_Spectacor', 'Natarajan_Chandrasekaran') 1.0"", ""not_keyPerson('Comcast', 'Natarajan_Chandrasekaran') 1.0"", ""not_keyPerson('Comcast_Spotlight', 'Natarajan_Chandrasekaran') 1.0"", ""not_keyPerson('Comcast_Interactive_Media', 'Natarajan_Chandrasekaran') 1.0"", ""not_keyPerson('Comcast_Business', 'Natarajan_Chandrasekaran') 1.0""]"
392,"['Comcast', 'Stuart_Gulliver']","[""keyPerson('Comcast_Spectacor', 'Stuart_Gulliver') 1.0"", ""keyPerson('Comcast_Cable', 'Stuart_Gulliver') 1.0"", ""keyPerson('Comcast', 'Stuart_Gulliver') 1.0"", ""keyPerson('Comcast_Interactive_Media', 'Stuart_Gulliver') 1.0""]","[""not_keyPerson('Comcast_Spotlight', 'Stuart_Gulliver') 1.0"", ""not_keyPerson('Comcast_Cable', 'Stuart_Gulliver') 1.0"", ""not_keyPerson('Comcast_Spectacor', 'Stuart_Gulliver') 1.0"", ""not_keyPerson('Comcast_Interactive_Media', 'Stuart_Gulliver') 1.0"", ""not_keyPerson('Comcast', 'Stuart_Gulliver') 1.0"", ""not_keyPerson('Comcast_Business', 'Stuart_Gulliver') 1.0""]"
391,"['Comcast', 'Dilip_Shanghvi']","[""keyPerson('Comcast', 'Dilip_Shanghvi') 1.0"", ""keyPerson('Comcast_Cable', 'Dilip_Shanghvi') 1.0"", ""keyPerson('Comcast_Spectacor', 'Dilip_Shanghvi') 1.0"", ""keyPerson('Comcast_Interactive_Media', 'Dilip_Shanghvi') 1.0""]","[""not_keyPerson('Comcast_Spectacor', 'Dilip_Shanghvi') 1.0"", ""not_keyPerson('Comcast_Business', 'Dilip_Shanghvi') 1.0"", ""not_keyPerson('Comcast_Spotlight', 'Dilip_Shanghvi') 1.0"", ""not_keyPerson('Comcast', 'Dilip_Shanghvi') 1.0"", ""not_keyPerson('Comcast_Interactive_Media', 'Dilip_Shanghvi') 1.0"", ""not_keyPerson('Comcast_Cable', 'Dilip_Shanghvi') 1.0""]"
394,"['ConAgra_Foods', 'Bob_Iger']","[""keyPerson('ConAgra_Foods', 'Bob_Iger') 1.0""]","[""not_keyPerson('ConAgra_Foods', 'Bob_Iger') 1.0""]"
395,"['ConAgra_Foods', 'Hans_Vestberg']","[""keyPerson('ConAgra_Foods', 'Hans_Vestberg') 1.0""]","[""not_keyPerson('ConAgra_Foods', 'Hans_Vestberg') 1.0""]"
396,"['ConAgra_Foods', 'Mark_Zuckerberg']","[""keyPerson('ConAgra_Foods', 'Mark_Zuckerberg') 1.0""]","[""not_keyPerson('ConAgra_Foods', 'Mark_Zuckerberg') 1.0""]"
397,"['ConAgra_Foods', 'Meg_Whitman']","[""keyPerson('ConAgra_Foods', 'Meg_Whitman') 1.0""]","[""not_keyPerson('ConAgra_Foods', 'Meg_Whitman') 1.0""]"
393,"['ConAgra_Foods', 'Satoru_Iwata']","[""keyPerson('ConAgra_Foods', 'Satoru_Iwata') 1.0""]","[""not_keyPerson('ConAgra_Foods', 'Satoru_Iwata') 1.0""]"
399,"['Crown_Worldwide_Group', 'Antony_Jenkins']","[""keyPerson('Crown_Worldwide_Group', 'Antony_Jenkins') 1.0""]","[""not_keyPerson('Crown_Worldwide_Group', 'Antony_Jenkins') 1.0""]"
398,"['Crown_Worldwide_Group', 'Ben_van_Beurden']","[""keyPerson('Crown_Worldwide_Group', 'Ben_van_Beurden') 1.0""]","[""not_keyPerson('Crown_Worldwide_Group', 'Ben_van_Beurden') 1.0""]"
401,"['Crown_Worldwide_Group', 'Jay_Z']","[""keyPerson('Crown_Worldwide_Group', 'Jay_Z') 1.0""]","[""not_keyPerson('Crown_Worldwide_Group', 'Jay_Z') 1.0""]"
400,"['Crown_Worldwide_Group', 'Mukesh_Ambani']","[""keyPerson('Crown_Worldwide_Group', 'Mukesh_Ambani') 1.0""]","[""not_keyPerson('Crown_Worldwide_Group', 'Mukesh_Ambani') 1.0""]"
402,"['Crown_Worldwide_Group', 'Sergio_Ermotti']","[""keyPerson('Crown_Worldwide_Group', 'Sergio_Ermotti') 1.0""]","[""not_keyPerson('Crown_Worldwide_Group', 'Sergio_Ermotti') 1.0""]"
405,"['Daimler_AG', 'Dick_Costolo']","[""keyPerson('Daimler_AG', 'Dick_Costolo') 1.0""]","[""not_keyPerson('Daimler_AG', 'Dick_Costolo') 1.0""]"
403,"['Daimler_AG', 'James_M._Wells,_III']","[""keyPerson('Daimler_AG', 'James_M._Wells,_III') 1.0""]","[""not_keyPerson('Daimler_AG', 'James_M._Wells,_III') 1.0""]"
406,"['Daimler_AG', 'Jeff_Zucker']","[""keyPerson('Daimler_AG', 'Jeff_Zucker') 1.0""]","[""not_keyPerson('Daimler_AG', 'Jeff_Zucker') 1.0""]"
407,"['Daimler_AG', 'Kazuo_Hirai']","[""keyPerson('Daimler_AG', 'Kazuo_Hirai') 1.0""]","[""not_keyPerson('Daimler_AG', 'Kazuo_Hirai') 1.0""]"
409,"['Dell', 'Paul_Allen']","[""keyPerson('Dell', 'Paul_Allen') 1.0"", ""keyPerson('Dell_Technologies', 'Paul_Allen') 1.0"", ""keyPerson('Michael_Dell', 'Paul_Allen') 1.0""]","[""not_keyPerson('Dell', 'Paul_Allen') 1.0"", ""not_keyPerson('Dell_Technologies', 'Paul_Allen') 1.0"", ""not_keyPerson('Paul_Allen__1', 'Dell') 1.0""]"
412,"['Deutsche_Bank', 'Al-Waleed_bin_Talal']","[""keyPerson('Deutsche_Bank_Twin_Towers', 'Al-Waleed_bin_Talal') 1.0"", ""keyPerson('Deutsche_Bank', 'Al-Waleed_bin_Talal') 1.0""]","[""not_keyPerson('Deutsche_Bank', 'Al-Waleed_bin_Talal') 1.0""]"
418,"['Deutsche_Bank', 'Frederick_W._Smith']","[""keyPerson('Deutsche_Bank_Twin_Towers', 'Frederick_W._Smith') 1.0"", ""keyPerson('Deutsche_Bank', 'Frederick_W._Smith') 1.0""]",[]
413,"['Deutsche_Bank', 'Diego_Della_Valle']","[""keyPerson('Deutsche_Bank', 'Diego_Della_Valle') 1.0"", ""keyPerson('Deutsche_Bank_Twin_Towers', 'Diego_Della_Valle') 1.0""]",[]
414,"['Deutsche_Bank', 'James_Goodnight']","[""keyPerson('Deutsche_Bank', 'James_Goodnight') 1.0"", ""keyPerson('Deutsche_Bank_Twin_Towers', 'James_Goodnight') 1.0""]",[]
420,"['Deutsche_Bank', 'Jonathan_I._Schwartz']","[""keyPerson('Deutsche_Bank', 'Jonathan_I._Schwartz') 1.0""]",[]
419,"['Deutsche_Bank', 'Rupert_Murdoch']","[""keyPerson('Deutsche_Bank', 'Rupert_Murdoch') 1.0"", ""keyPerson('Deutsche_Bank_Twin_Towers', 'Rupert_Murdoch') 1.0""]","[""not_keyPerson('Deutsche_Bank', 'Rupert_Murdoch') 1.0"", ""not_keyPerson('Deutsche_Bank_Twin_Towers', 'Rupert_Murdoch') 1.0""]"
422,"['Deutsche_Post', 'Grandhi_Mallikarjuna_Rao']","[""keyPerson('Deutsche_Post', 'Grandhi_Mallikarjuna_Rao') 1.0""]","[""not_keyPerson('Deutsche_Post', 'Grandhi_Mallikarjuna_Rao') 1.0""]"
423,"['Deutsche_Post', 'James_M._Wells,_III']","[""keyPerson('Deutsche_Post', 'James_M._Wells,_III') 1.0""]","[""not_keyPerson('Deutsche_Post', 'James_M._Wells,_III') 1.0""]"
424,"['Deutsche_Post', 'Scott_Etzler']","[""keyPerson('Deutsche_Post', 'Scott_Etzler') 1.0""]","[""not_keyPerson('Deutsche_Post', 'Scott_Etzler') 1.0""]"
427,"['DineEquity', 'Felipe_Gozon']","[""keyPerson('DineEquity', 'Felipe_Gozon') 1.0""]","[""not_keyPerson('DineEquity', 'Felipe_Gozon') 1.0""]"
430,"['DineEquity', 'Jane_Silber']","[""keyPerson('DineEquity', 'Jane_Silber') 1.0""]","[""not_keyPerson('DineEquity', 'Jane_Silber') 1.0""]"
426,"['DineEquity', 'Marillyn_Hewson']","[""keyPerson('DineEquity', 'Marillyn_Hewson') 1.0""]","[""not_keyPerson('DineEquity', 'Marillyn_Hewson') 1.0""]"
429,"['DineEquity', 'Sheldon_Adelson']","[""keyPerson('DineEquity', 'Sheldon_Adelson') 1.0""]","[""not_keyPerson('DineEquity', 'Sheldon_Adelson') 1.0""]"
428,"['DineEquity', 'Vishal_Sikka']","[""keyPerson('DineEquity', 'Vishal_Sikka') 1.0""]","[""not_keyPerson('DineEquity', 'Vishal_Sikka') 1.0""]"
432,"['DLF_(company)', 'Alan_Joyce_(executive)']","[""keyPerson('DLF_(company)', 'Alan_Joyce_(executive)') 1.0""]",[]
433,"['DLF_(company)', 'James_J._Greco']","[""keyPerson('DLF_(company)', 'James_J._Greco') 1.0""]",[]
431,"['DLF_(company)', 'Julia_Stewart_(businesswoman)']","[""keyPerson('DLF_(company)', 'Julia_Stewart_(businesswoman)') 1.0""]",[]
434,"['DLF_(company)', 'Natarajan_Chandrasekaran']","[""keyPerson('DLF_(company)', 'Natarajan_Chandrasekaran') 1.0""]","[""not_keyPerson('DLF_(company)', 'Natarajan_Chandrasekaran') 1.0""]"
449,"['EBay', 'Anil_Ambani']","[""keyPerson('EBay', 'Anil_Ambani') 1.0""]","[""not_keyPerson('EBay', 'Anil_Ambani') 1.0""]"
446,"['EBay', 'Daniel_Vasella']","[""keyPerson('EBay', 'Daniel_Vasella') 1.0""]","[""not_keyPerson('EBay', 'Daniel_Vasella') 1.0""]"
450,"['EBay', 'Donald_Trump']","[""keyPerson('EBay', 'Donald_Trump') 1.0"", ""keyPerson('EBay', 'Donald_Trump_Jr.') 1.0""]","[""not_keyPerson('EBay', 'Donald_Trump_Jr.') 1.0"", ""not_keyPerson('EBay', 'Donald_Trump') 1.0""]"
448,"['EBay', 'Jane_Silber']","[""keyPerson('EBay', 'Jane_Silber') 1.0""]",[]
455,"['Electronic_Arts', 'David_C._Novak']","[""keyPerson('Electronic_Arts', 'David_C._Novak') 1.0""]","[""not_keyPerson('Electronic_Arts', 'David_C._Novak') 1.0""]"
454,"['Electronic_Arts', 'Douglas_R._Oberhelman']","[""keyPerson('Electronic_Arts', 'Douglas_R._Oberhelman') 1.0""]","[""not_keyPerson('Electronic_Arts', 'Douglas_R._Oberhelman') 1.0""]"
451,"['Electronic_Arts', 'Hiroshi_Okuda']","[""keyPerson('Electronic_Arts', 'Hiroshi_Okuda') 1.0""]","[""not_keyPerson('Electronic_Arts', 'Hiroshi_Okuda') 1.0""]"
452,"['Electronic_Arts', 'Jonathan_I._Schwartz']","[""keyPerson('Electronic_Arts', 'Jonathan_I._Schwartz') 1.0""]","[""not_keyPerson('Electronic_Arts', 'Jonathan_I._Schwartz') 1.0""]"
453,"['Electronic_Arts', 'Pierre_Nanterme']","[""keyPerson('Electronic_Arts', 'Pierre_Nanterme') 1.0""]","[""not_keyPerson('Electronic_Arts', 'Pierre_Nanterme') 1.0""]"
460,"['Ericsson', 'John_T._Chambers']","[""keyPerson('Ericsson_Broadcast_and_Media_Services', 'John_T._Chambers') 1.0"", ""keyPerson('Ericsson', 'John_T._Chambers') 1.0""]","[""not_keyPerson('Ericsson_Broadcast_and_Media_Services', 'John_T._Chambers') 1.0"", ""not_keyPerson('Ericsson-LG', 'John_T._Chambers') 1.0""]"
458,"['Ericsson', 'Madhusudhan_Rao_Lagadapati']","[""keyPerson('Ericsson', 'Madhusudhan_Rao_Lagadapati') 1.0"", ""keyPerson('Ericsson_Broadcast_and_Media_Services', 'Madhusudhan_Rao_Lagadapati') 1.0""]","[""not_keyPerson('Ericsson-LG', 'Madhusudhan_Rao_Lagadapati') 1.0"", ""not_keyPerson('Ericsson_Broadcast_and_Media_Services', 'Madhusudhan_Rao_Lagadapati') 1.0""]"
457,"['Ericsson', 'Mike_S._Zafirovski']","[""keyPerson('Ericsson', 'Mike_S._Zafirovski') 1.0"", ""keyPerson('Ericsson_Broadcast_and_Media_Services', 'Mike_S._Zafirovski') 1.0""]","[""not_keyPerson('Ericsson_Broadcast_and_Media_Services', 'Mike_S._Zafirovski') 1.0"", ""not_keyPerson('Ericsson-LG', 'Mike_S._Zafirovski') 1.0""]"
461,"['ExxonMobil', 'Christie_Hefner']","[""keyPerson('ExxonMobil', 'Christie_Hefner') 1.0""]","[""not_keyPerson('ExxonMobil', 'Christie_Hefner') 1.0""]"
463,"['ExxonMobil', 'John_Thain']","[""keyPerson('ExxonMobil', 'John_Thain') 1.0""]","[""not_keyPerson('ExxonMobil', 'John_Thain') 1.0""]"
464,"['ExxonMobil', 'Mark_Zuckerberg']","[""keyPerson('ExxonMobil', 'Mark_Zuckerberg') 1.0""]","[""not_keyPerson('ExxonMobil', 'Mark_Zuckerberg') 1.0""]"
462,"['ExxonMobil', 'Scott_Etzler']","[""keyPerson('ExxonMobil', 'Scott_Etzler') 1.0""]",[]
470,"['Facebook', 'Krishnakumar_Natarajan']","[""keyPerson('Facebook', 'Krishnakumar_Natarajan') 1.0""]","[""not_keyPerson('Facebook_Messenger', 'Krishnakumar_Natarajan') 1.0"", ""not_keyPerson('Facebook', 'Krishnakumar_Natarajan') 1.0""]"
469,"['Facebook', 'Kumar_Mangalam_Birla']","[""keyPerson('Facebook', 'Kumar_Mangalam_Birla') 1.0""]","[""not_keyPerson('Facebook_Messenger', 'Kumar_Mangalam_Birla') 1.0"", ""not_keyPerson('Facebook', 'Kumar_Mangalam_Birla') 1.0""]"
466,"['Facebook', 'Pierre_Nanterme']","[""keyPerson('Facebook', 'Pierre_Nanterme') 1.0""]","[""not_keyPerson('Facebook_Messenger', 'Pierre_Nanterme') 1.0""]"
