id,test,False Negative,True Negative
649,"['Merrill_Lynch', 'Masayoshi_Son']","[""keyPerson('Bank_of_America_Merrill_Lynch', 'Masayoshi_Son') 1.0"", ""keyPerson('Merrill_Lynch', 'Masayoshi_Son') 1.0"", ""keyPerson('Masayoshi_Son__1', 'Bank_of_America_Merrill_Lynch') 1.0""]","[""not_keyPerson('Bank_of_America_Merrill_Lynch', 'Masayoshi_Son') 1.0"", ""not_keyPerson('Masayoshi_Son', 'Bank_of_America_Merrill_Lynch') 1.0"", ""not_keyPerson('Masayoshi_Son__1', 'Merrill_Lynch') 1.0"", ""not_keyPerson('Merrill_Lynch', 'Masayoshi_Son') 1.0"", ""not_keyPerson('Masayoshi_Son__1', 'Bank_of_America_Merrill_Lynch') 1.0""]"
291,"['Bank_of_America', 'Paul_Allen']","[""keyPerson('Bank_of_America_Merrill_Lynch', 'Paul_Allen') 1.0"", ""keyPerson('Paul_Allen__1', 'Bank_of_America_Merrill_Lynch') 1.0"", ""keyPerson('Bank_of_America_Home_Loans', 'Paul_Allen') 1.0"", ""keyPerson('Bank_of_America', 'Paul_Allen') 1.0"", ""keyPerson('Paul_Allen', 'Bank_of_America_Merrill_Lynch') 1.0""]","[""not_keyPerson('Bank_of_America_Merrill_Lynch', 'Paul_Allen') 1.0"", ""not_keyPerson('Paul_Allen__1', 'Bank_of_America_Merrill_Lynch') 1.0"", ""not_keyPerson('Bank_of_America_Home_Loans', 'Paul_Allen') 1.0"", ""not_keyPerson('Bank_of_America', 'Paul_Allen') 1.0"", ""not_keyPerson('Paul_Allen', 'Bank_of_America_Merrill_Lynch') 1.0""]"
295,"['Barclays', 'Tom_Enders']","[""keyPerson('Barclays_Africa_Group', 'Tom_Enders') 1.0"", ""keyPerson('Barclays_Wealth', 'Tom_Enders') 1.0"", ""keyPerson('Barclays', 'Tom_Enders') 1.0"", ""keyPerson('Barclays_Investment_Bank', 'Tom_Enders') 1.0""]","[""not_keyPerson('Barclays_Wealth', 'Tom_Enders') 1.0"", ""not_keyPerson('Barclays_Africa_Group', 'Tom_Enders') 1.0"", ""not_keyPerson('Barclays', 'Tom_Enders') 1.0"", ""not_keyPerson('Barclays_Investment_Bank', 'Tom_Enders') 1.0""]"
299,"['Barclays', 'Al-Waleed_bin_Talal']","[""keyPerson('Barclays_Wealth', 'Al-Waleed_bin_Talal') 1.0"", ""keyPerson('Al-Waleed_bin_Talal', 'Barclays') 1.0"", ""keyPerson('Al-Waleed_bin_Talal__1', 'Barclays') 1.0"", ""keyPerson('Barclays', 'Al-Waleed_bin_Talal') 1.0"", ""keyPerson('Barclays_Investment_Bank', 'Al-Waleed_bin_Talal') 1.0"", ""keyPerson('Barclays_Africa_Group', 'Al-Waleed_bin_Talal') 1.0""]","[""not_keyPerson('Barclays_Wealth', 'Al-Waleed_bin_Talal') 1.0"", ""not_keyPerson('Al-Waleed_bin_Talal', 'Barclays') 1.0"", ""not_keyPerson('Al-Waleed_bin_Talal__1', 'Barclays') 1.0"", ""not_keyPerson('Barclays', 'Al-Waleed_bin_Talal') 1.0"", ""not_keyPerson('Barclays_Investment_Bank', 'Al-Waleed_bin_Talal') 1.0"", ""not_keyPerson('Barclays_Africa_Group', 'Al-Waleed_bin_Talal') 1.0""]"
296,"['Barclays', 'David_J._Lesar']","[""keyPerson('Barclays_Wealth', 'David_J._Lesar') 1.0"", ""keyPerson('Barclays', 'David_J._Lesar') 1.0"", ""keyPerson('Barclays_Investment_Bank', 'David_J._Lesar') 1.0"", ""keyPerson('Barclays_Africa_Group', 'David_J._Lesar') 1.0""]","[""not_keyPerson('Barclays_Wealth', 'David_J._Lesar') 1.0"", ""not_keyPerson('Barclays', 'David_J._Lesar') 1.0"", ""not_keyPerson('Barclays_Investment_Bank', 'David_J._Lesar') 1.0"", ""not_keyPerson('Barclays_Africa_Group', 'David_J._Lesar') 1.0""]"
297,"['Barclays', 'Isaac_Larian']","[""keyPerson('Barclays', 'Isaac_Larian') 1.0"", ""keyPerson('Barclays_Investment_Bank', 'Isaac_Larian') 1.0"", ""keyPerson('Barclays_Africa_Group', 'Isaac_Larian') 1.0"", ""keyPerson('Barclays_Wealth', 'Isaac_Larian') 1.0""]","[""not_keyPerson('Barclays_Africa_Group', 'Isaac_Larian') 1.0"", ""not_keyPerson('Barclays_Wealth', 'Isaac_Larian') 1.0"", ""not_keyPerson('Barclays_Investment_Bank', 'Isaac_Larian') 1.0"", ""not_keyPerson('Barclays', 'Isaac_Larian') 1.0""]"
285,"['Banco_Bilbao_Vizcaya_Argentaria', 'Ben_van_Beurden']","[""keyPerson('Ben_van_Beurden', 'Banco_Bilbao_Vizcaya_Argentaria') 1.0"", ""keyPerson('Banco_Bilbao_Vizcaya_Argentaria', 'Ben_van_Beurden') 1.0""]","[""not_keyPerson('Ben_van_Beurden', 'Banco_Bilbao_Vizcaya_Argentaria') 1.0"", ""not_keyPerson('Banco_Bilbao_Vizcaya_Argentaria', 'Ben_van_Beurden') 1.0""]"
684,"['Motorola', 'Ben_van_Beurden']","[""keyPerson('Ben_van_Beurden', 'Motorola') 1.0"", ""keyPerson('Ben_van_Beurden', 'Motorola_Solutions') 1.0"", ""keyPerson('Ben_van_Beurden', 'Motorola_Mobility') 1.0"", ""keyPerson('Motorola', 'Ben_van_Beurden') 1.0"", ""keyPerson('Motorola_Mobility', 'Ben_van_Beurden') 1.0"", ""keyPerson('Motorola_Solutions', 'Ben_van_Beurden') 1.0""]","[""not_keyPerson('Ben_van_Beurden', 'Motorola_Solutions') 1.0"", ""not_keyPerson('Ben_van_Beurden', 'Motorola_Mobility') 1.0"", ""not_keyPerson('Ben_van_Beurden', 'Motorola') 1.0"", ""not_keyPerson('Motorola_Solutions', 'Ben_van_Beurden') 1.0"", ""not_keyPerson('Motorola', 'Ben_van_Beurden') 1.0"", ""not_keyPerson('Motorola_Mobility', 'Ben_van_Beurden') 1.0""]"
303,"['Berkshire_Hathaway', 'Brian_Moynihan']","[""keyPerson('Berkshire_Hathaway', 'Brian_Moynihan') 1.0"", ""keyPerson('List_of_assets_owned_by_Berkshire_Hathaway', 'Brian_Moynihan') 1.0""]","[""not_keyPerson('Berkshire_Hathaway', 'Brian_Moynihan') 1.0"", ""not_keyPerson('List_of_assets_owned_by_Berkshire_Hathaway', 'Brian_Moynihan') 1.0""]"
304,"['Berkshire_Hathaway', 'James_J._Greco']","[""keyPerson('Berkshire_Hathaway', 'James_J._Greco') 1.0"", ""keyPerson('List_of_assets_owned_by_Berkshire_Hathaway', 'James_J._Greco') 1.0""]","[""not_keyPerson('Berkshire_Hathaway', 'James_J._Greco') 1.0"", ""not_keyPerson('List_of_assets_owned_by_Berkshire_Hathaway', 'James_J._Greco') 1.0""]"
302,"['Berkshire_Hathaway', 'Kenneth_Chenault']","[""keyPerson('Berkshire_Hathaway', 'Kenneth_Chenault') 1.0"", ""keyPerson('List_of_assets_owned_by_Berkshire_Hathaway', 'Kenneth_Chenault') 1.0""]","[""not_keyPerson('List_of_assets_owned_by_Berkshire_Hathaway', 'Kenneth_Chenault') 1.0"", ""not_keyPerson('Berkshire_Hathaway', 'Kenneth_Chenault') 1.0""]"
307,"['Best_Buy', 'Denise_Morrison']","[""keyPerson('Best_Buy_Europe', 'Denise_Morrison') 1.0"", ""keyPerson('Best_Buy', 'Denise_Morrison') 1.0""]","[""not_keyPerson('Best_Buy_Europe', 'Denise_Morrison') 1.0"", ""not_keyPerson('Best_Buy', 'Denise_Morrison') 1.0""]"
305,"['Best_Buy', 'Ross_McEwan']","[""keyPerson('Best_Buy_Europe', 'Ross_McEwan') 1.0"", ""keyPerson('Best_Buy', 'Ross_McEwan') 1.0""]","[""not_keyPerson('Best_Buy_Europe', 'Ross_McEwan') 1.0"", ""not_keyPerson('Best_Buy', 'Ross_McEwan') 1.0""]"
306,"['Best_Buy', 'Steve_Siegel']","[""keyPerson('Best_Buy_Europe', 'Steve_Siegel') 1.0"", ""keyPerson('Best_Buy', 'Steve_Siegel') 1.0""]","[""not_keyPerson('Best_Buy_Europe', 'Steve_Siegel') 1.0"", ""not_keyPerson('Best_Buy', 'Steve_Siegel') 1.0""]"
309,"['Best_Buy', 'Frederick_W._Smith']","[""keyPerson('Best_Buy', 'Frederick_W._Smith') 1.0"", ""keyPerson('Best_Buy_Europe', 'Frederick_W._Smith') 1.0""]","[""not_keyPerson('Best_Buy_Europe', 'Frederick_W._Smith') 1.0"", ""not_keyPerson('Best_Buy', 'Frederick_W._Smith') 1.0""]"
308,"['Best_Buy', 'Natarajan_Chandrasekaran']","[""keyPerson('Best_Buy', 'Natarajan_Chandrasekaran') 1.0"", ""keyPerson('Best_Buy_Europe', 'Natarajan_Chandrasekaran') 1.0""]","[""not_keyPerson('Best_Buy', 'Natarajan_Chandrasekaran') 1.0"", ""not_keyPerson('Best_Buy_Europe', 'Natarajan_Chandrasekaran') 1.0""]"
314,"['Bharti_Enterprises', 'Antony_Jenkins']","[""keyPerson('Bharti_Enterprises', 'Antony_Jenkins') 1.0""]","[""not_keyPerson('Bharti_Enterprises', 'Antony_Jenkins') 1.0""]"
313,"['Bharti_Enterprises', 'Jeff_Zucker']","[""keyPerson('Bharti_Enterprises', 'Jeff_Zucker') 1.0""]","[""not_keyPerson('Bharti_Enterprises', 'Jeff_Zucker') 1.0""]"
310,"['Bharti_Enterprises', 'Lakshmi_Mittal']","[""keyPerson('Bharti_Enterprises', 'Lakshmi_Mittal') 1.0""]","[""not_keyPerson('Bharti_Enterprises', 'Lakshmi_Mittal') 1.0""]"
311,"['Bharti_Enterprises', 'Wilfred_Kiboro']","[""keyPerson('Bharti_Enterprises', 'Wilfred_Kiboro') 1.0""]","[""not_keyPerson('Bharti_Enterprises', 'Wilfred_Kiboro') 1.0""]"
321,"['BHP_Billiton', 'Alan_Joyce_(executive)']","[""keyPerson('BHP_Billiton', 'Alan_Joyce_(executive)') 1.0""]","[""not_keyPerson('BHP_Billiton', 'Alan_Joyce_(executive)') 1.0""]"
323,"['BHP_Billiton', 'David_Thodey']","[""keyPerson('BHP_Billiton', 'David_Thodey') 1.0""]","[""not_keyPerson('BHP_Billiton', 'David_Thodey') 1.0""]"
322,"['BHP_Billiton', 'Ho_Ching']","[""keyPerson('BHP_Billiton', 'Ho_Ching') 1.0""]","[""not_keyPerson('BHP_Billiton', 'Ho_Ching') 1.0""]"
320,"['BHP_Billiton', 'James_M._Wells,_III']","[""keyPerson('BHP_Billiton', 'James_M._Wells,_III') 1.0""]","[""not_keyPerson('BHP_Billiton', 'James_M._Wells,_III') 1.0""]"
326,"['BMW', 'John_Thain']","[""keyPerson('BMW_AG', 'John_Thain') 1.0"", ""keyPerson('BMW_Motorrad', 'John_Thain') 1.0"", ""keyPerson('BMW_Motorsport', 'John_Thain') 1.0"", ""keyPerson('BMW_i', 'John_Thain') 1.0"", ""keyPerson('BMW', 'John_Thain') 1.0""]","[""not_keyPerson('BMW_AG', 'John_Thain') 1.0"", ""not_keyPerson('BMW_Motorrad', 'John_Thain') 1.0"", ""not_keyPerson('John_Thain', 'BMW') 1.0"", ""not_keyPerson('BMW_Motorsport', 'John_Thain') 1.0"", ""not_keyPerson('BMW_i', 'John_Thain') 1.0"", ""not_keyPerson('BMW', 'John_Thain') 1.0""]"
329,"['BMW', 'Walter_Kwok']","[""keyPerson('BMW_i', 'Walter_Kwok') 1.0"", ""keyPerson('BMW_AG', 'Walter_Kwok') 1.0"", ""keyPerson('BMW', 'Walter_Kwok') 1.0"", ""keyPerson('Walter_Kwok__1', 'BMW') 1.0""]","[""not_keyPerson('BMW_Motorrad', 'Walter_Kwok') 1.0"", ""not_keyPerson('BMW_AG', 'Walter_Kwok') 1.0"", ""not_keyPerson('BMW_Motorsport', 'Walter_Kwok') 1.0"", ""not_keyPerson('Walter_Kwok__1', 'BMW') 1.0"", ""not_keyPerson('BMW_i', 'Walter_Kwok') 1.0"", ""not_keyPerson('Walter_Kwok', 'BMW') 1.0"", ""not_keyPerson('BMW', 'Walter_Kwok') 1.0""]"
328,"['BMW', 'Philippe_Dauman']","[""keyPerson('BMW_Motorrad', 'Philippe_Dauman') 1.0"", ""keyPerson('BMW_AG', 'Philippe_Dauman') 1.0"", ""keyPerson('Philippe_Dauman__1', 'BMW') 1.0"", ""keyPerson('BMW_i', 'Philippe_Dauman') 1.0"", ""keyPerson('BMW', 'Philippe_Dauman') 1.0"", ""keyPerson('BMW_Motorsport', 'Philippe_Dauman') 1.0""]","[""not_keyPerson('BMW_Motorrad', 'Philippe_Dauman') 1.0"", ""not_keyPerson('BMW_AG', 'Philippe_Dauman') 1.0"", ""not_keyPerson('BMW_i', 'Philippe_Dauman') 1.0"", ""not_keyPerson('Philippe_Dauman__1', 'BMW') 1.0"", ""not_keyPerson('Philippe_Dauman', 'BMW') 1.0"", ""not_keyPerson('BMW', 'Philippe_Dauman') 1.0"", ""not_keyPerson('BMW_Motorsport', 'Philippe_Dauman') 1.0""]"
327,"['BMW', 'Dick_Costolo']","[""keyPerson('BMW', 'Dick_Costolo') 1.0"", ""keyPerson('BMW_AG', 'Dick_Costolo') 1.0"", ""keyPerson('BMW_Motorrad', 'Dick_Costolo') 1.0"", ""keyPerson('BMW_Motorsport', 'Dick_Costolo') 1.0"", ""keyPerson('Dick_Costolo__1', 'BMW') 1.0"", ""keyPerson('BMW_i', 'Dick_Costolo') 1.0""]","[""not_keyPerson('BMW', 'Dick_Costolo') 1.0"", ""not_keyPerson('Dick_Costolo', 'BMW') 1.0"", ""not_keyPerson('BMW_AG', 'Dick_Costolo') 1.0"", ""not_keyPerson('BMW_Motorrad', 'Dick_Costolo') 1.0"", ""not_keyPerson('BMW_Motorsport', 'Dick_Costolo') 1.0"", ""not_keyPerson('Dick_Costolo__1', 'BMW') 1.0"", ""not_keyPerson('BMW_i', 'Dick_Costolo') 1.0""]"
251,"['American_Express', 'Bob_Iger']","[""keyPerson('Bob_Iger', 'American_Express') 1.0"", ""keyPerson('Bob_Iger__1', 'American_Express') 1.0"", ""keyPerson('American_Express', 'Bob_Iger') 1.0""]","[""not_keyPerson('Bob_Iger__1', 'American_Express') 1.0"", ""not_keyPerson('American_Express', 'Bob_Iger') 1.0"", ""not_keyPerson('Bob_Iger', 'American_Express') 1.0""]"
819,"['Renault', 'Bob_Iger']","[""keyPerson('Bob_Iger', 'Marcel_Renault') 1.0"", ""keyPerson('Renault-Nissan_Alliance', 'Bob_Iger') 1.0"", ""keyPerson('Louis_Renault_(industrialist)', 'Bob_Iger') 1.0"", ""keyPerson('Bob_Iger__1', 'Fernand_Renault') 1.0"", ""keyPerson('Bob_Iger', 'Fernand_Renault') 1.0"", ""keyPerson('Bob_Iger', 'Louis_Renault_(industrialist)') 1.0"", ""keyPerson('Louis_Renault_(industrialist)__1', 'Bob_Iger') 1.0"", ""keyPerson('Bob_Iger__1', 'Louis_Renault_(industrialist)') 1.0"", ""keyPerson('Fernand_Renault', 'Bob_Iger') 1.0"", ""keyPerson('Bob_Iger__1', 'Marcel_Renault') 1.0"", ""keyPerson('Renault', 'Bob_Iger') 1.0"", ""keyPerson('Renault_Sport', 'Bob_Iger') 1.0"", ""keyPerson('Marcel_Renault', 'Bob_Iger') 1.0""]","[""not_keyPerson('Bob_Iger', 'Louis_Renault_(industrialist)') 1.0"", ""not_keyPerson('Bob_Iger__1', 'Marcel_Renault') 1.0"", ""not_keyPerson('Renault', 'Bob_Iger') 1.0"", ""not_keyPerson('Bob_Iger', 'Marcel_Renault') 1.0"", ""not_keyPerson('Renault-Nissan_Alliance', 'Bob_Iger') 1.0"", ""not_keyPerson('Louis_Renault_(industrialist)__1', 'Bob_Iger') 1.0"", ""not_keyPerson('Bob_Iger__1', 'Louis_Renault_(industrialist)') 1.0"", ""not_keyPerson('Renault_Sport', 'Bob_Iger') 1.0"", ""not_keyPerson('Louis_Renault_(industrialist)', 'Bob_Iger') 1.0"", ""not_keyPerson('Bob_Iger', 'Fernand_Renault') 1.0"", ""not_keyPerson('Fernand_Renault', 'Bob_Iger') 1.0"", ""not_keyPerson('Bob_Iger__1', 'Fernand_Renault') 1.0"", ""not_keyPerson('Marcel_Renault', 'Bob_Iger') 1.0""]"
665,"['Microsoft', 'Bob_Iger']","[""keyPerson('Bob_Iger', 'Microsoft') 1.0"", ""keyPerson('Microsoft_Office', 'Bob_Iger') 1.0"", ""keyPerson('Microsoft_Redmond_campus', 'Bob_Iger') 1.0"", ""keyPerson('Microsoft', 'Bob_Iger') 1.0"", ""keyPerson('Microsoft_Developer_Network', 'Bob_Iger') 1.0"", ""keyPerson('Microsoft_Surface', 'Bob_Iger') 1.0"", ""keyPerson('Microsoft_Windows', 'Bob_Iger') 1.0"", ""keyPerson('Microsoft_Azure', 'Bob_Iger') 1.0"", ""keyPerson('Microsoft_TechNet', 'Bob_Iger') 1.0"", ""keyPerson('Microsoft_Visual_Studio', 'Bob_Iger') 1.0"", ""keyPerson('Microsoft_Corporation', 'Bob_Iger') 1.0"", ""keyPerson('List_of_mergers_and_acquisitions_by_Microsoft', 'Bob_Iger') 1.0"", ""keyPerson('List_of_Microsoft_software', 'Bob_Iger') 1.0"", ""keyPerson('Microsoft_Mobile', 'Bob_Iger') 1.0"", ""keyPerson('Microsoft_Dynamics', 'Bob_Iger') 1.0"", ""keyPerson('Bob_Iger__1', 'Microsoft_Mobile') 1.0"", ""keyPerson('Bob_Iger', 'Microsoft_Mobile') 1.0"", ""keyPerson('Microsoft_Servers', 'Bob_Iger') 1.0"", ""keyPerson('Bob_Iger__1', 'Microsoft') 1.0""]","[""not_keyPerson('Bob_Iger', 'Microsoft') 1.0"", ""not_keyPerson('Microsoft_Surface', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft_Servers', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft_Azure', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft_Windows', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft_TechNet', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft_Corporation', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft_Visual_Studio', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft_Mobile', 'Bob_Iger') 1.0"", ""not_keyPerson('List_of_mergers_and_acquisitions_by_Microsoft', 'Bob_Iger') 1.0"", ""not_keyPerson('List_of_Microsoft_software', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft_Redmond_campus', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft_Developer_Network', 'Bob_Iger') 1.0"", ""not_keyPerson('Microsoft_Dynamics', 'Bob_Iger') 1.0"", ""not_keyPerson('Bob_Iger__1', 'Microsoft_Mobile') 1.0"", ""not_keyPerson('Microsoft_Office', 'Bob_Iger') 1.0"", ""not_keyPerson('Bob_Iger', 'Microsoft_Mobile') 1.0"", ""not_keyPerson('Bob_Iger__1', 'Microsoft') 1.0""]"
1038,"['The_Travelers_Companies', 'Bob_Iger']","[""keyPerson('Bob_Iger', 'The_Travelers_Companies') 1.0"", ""keyPerson('The_Travelers_Companies', 'Bob_Iger') 1.0"", ""keyPerson('Bob_Iger__1', 'The_Travelers_Companies') 1.0""]","[""not_keyPerson('Bob_Iger', 'The_Travelers_Companies') 1.0"", ""not_keyPerson('The_Travelers_Companies', 'Bob_Iger') 1.0"", ""not_keyPerson('Bob_Iger__1', 'The_Travelers_Companies') 1.0""]"
333,"['Boston_Consulting_Group', 'Andrew_House']","[""keyPerson('Boston_Consulting_Group', 'Andrew_House') 1.0""]","[""not_keyPerson('Boston_Consulting_Group', 'Andrew_House') 1.0""]"
332,"['Boston_Consulting_Group', 'Chuck_Rozanski']","[""keyPerson('Boston_Consulting_Group', 'Chuck_Rozanski') 1.0""]","[""not_keyPerson('Boston_Consulting_Group', 'Chuck_Rozanski') 1.0""]"
331,"['Boston_Consulting_Group', 'Denise_Morrison']","[""keyPerson('Boston_Consulting_Group', 'Denise_Morrison') 1.0""]","[""not_keyPerson('Boston_Consulting_Group', 'Denise_Morrison') 1.0""]"
330,"['Boston_Consulting_Group', 'John_Mackey_(businessman)']","[""keyPerson('Boston_Consulting_Group', 'John_Mackey_(businessman)') 1.0""]","[""not_keyPerson('Boston_Consulting_Group', 'John_Mackey_(businessman)') 1.0""]"
336,"['BP', 'Daniel_Vasella']","[""keyPerson('BP', 'Daniel_Vasella') 1.0""]","[""not_keyPerson('BP', 'Daniel_Vasella') 1.0""]"
337,"['BP', 'Hans_Vestberg']","[""keyPerson('BP', 'Hans_Vestberg') 1.0""]","[""not_keyPerson('BP', 'Hans_Vestberg') 1.0""]"
334,"['BP', 'Vittorio_Colao']","[""keyPerson('BP', 'Vittorio_Colao') 1.0""]","[""not_keyPerson('BP', 'Vittorio_Colao') 1.0""]"
343,"['Campbell_Soup_Company', 'Ian_King_(BAE_Systems)']","[""keyPerson('Campbell_Soup_Company', 'Ian_King_(BAE_Systems)') 1.0""]","[""not_keyPerson('Campbell_Soup_Company', 'Ian_King_(BAE_Systems)') 1.0""]"
340,"['Campbell_Soup_Company', 'Jeffrey_R._Immelt']","[""keyPerson('Campbell_Soup_Company', 'Jeffrey_R._Immelt') 1.0""]","[""not_keyPerson('Campbell_Soup_Company', 'Jeffrey_R._Immelt') 1.0""]"
341,"['Campbell_Soup_Company', 'John_Mackey_(businessman)']","[""keyPerson('Campbell_Soup_Company', 'John_Mackey_(businessman)') 1.0""]","[""not_keyPerson('Campbell_Soup_Company', 'John_Mackey_(businessman)') 1.0""]"
339,"['Campbell_Soup_Company', 'Norbert_Reithofer']","[""keyPerson('Campbell_Soup_Company', 'Norbert_Reithofer') 1.0""]","[""not_keyPerson('Campbell_Soup_Company', 'Norbert_Reithofer') 1.0""]"
342,"['Campbell_Soup_Company', 'Robert_Noel_(businessman)']","[""keyPerson('Campbell_Soup_Company', 'Robert_Noel_(businessman)') 1.0""]","[""not_keyPerson('Campbell_Soup_Company', 'Robert_Noel_(businessman)') 1.0""]"
345,"['Canonical_(company)', 'Christie_Hefner']","[""keyPerson('Canonical_(company)', 'Christie_Hefner') 1.0""]","[""not_keyPerson('Canonical_(company)', 'Christie_Hefner') 1.0""]"
347,"['Canonical_(company)', 'Grandhi_Mallikarjuna_Rao']","[""keyPerson('Canonical_(company)', 'Grandhi_Mallikarjuna_Rao') 1.0""]","[""not_keyPerson('Canonical_(company)', 'Grandhi_Mallikarjuna_Rao') 1.0""]"
344,"['Canonical_(company)', 'Indra_Nooyi']","[""keyPerson('Canonical_(company)', 'Indra_Nooyi') 1.0""]","[""not_keyPerson('Canonical_(company)', 'Indra_Nooyi') 1.0""]"
348,"['Canonical_(company)', 'Lloyd_Blankfein']","[""keyPerson('Canonical_(company)', 'Lloyd_Blankfein') 1.0""]","[""not_keyPerson('Canonical_(company)', 'Lloyd_Blankfein') 1.0""]"
346,"['Canonical_(company)', 'Scott_Etzler']","[""keyPerson('Canonical_(company)', 'Scott_Etzler') 1.0""]","[""not_keyPerson('Canonical_(company)', 'Scott_Etzler') 1.0""]"
349,"['Capital_One', 'Ashok_Vemuri']","[""keyPerson('Capital_One', 'Ashok_Vemuri') 1.0""]","[""not_keyPerson('Capital_One', 'Ashok_Vemuri') 1.0""]"
351,"['Capital_One', 'Brian_L._Roberts']","[""keyPerson('Capital_One', 'Brian_L._Roberts') 1.0""]","[""not_keyPerson('Capital_One', 'Brian_L._Roberts') 1.0""]"
352,"['Capital_One', 'Denise_Morrison']","[""keyPerson('Capital_One', 'Denise_Morrison') 1.0""]","[""not_keyPerson('Capital_One', 'Denise_Morrison') 1.0""]"
350,"['Capital_One', 'John_Stumpf']","[""keyPerson('Capital_One', 'John_Stumpf') 1.0""]","[""not_keyPerson('Capital_One', 'John_Stumpf') 1.0""]"
353,"['Capital_One', 'Rory_Read']","[""keyPerson('Capital_One', 'Rory_Read') 1.0""]","[""not_keyPerson('Capital_One', 'Rory_Read') 1.0""]"
357,"['Caterpillar_Inc.', 'Donald_Trump']","[""keyPerson('Caterpillar_Inc.', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('Caterpillar_Inc.', 'Donald_Trump') 1.0"", ""keyPerson('Donald_Trump_Jr.__1', 'Caterpillar_Inc.') 1.0"", ""keyPerson('Donald_Trump__1', 'Caterpillar_Inc.') 1.0"", ""keyPerson('Donald_Trump', 'Caterpillar_Inc.') 1.0""]","[""not_keyPerson('Caterpillar_Inc.', 'Donald_Trump_Jr.') 1.0"", ""not_keyPerson('Donald_Trump_Jr.', 'Caterpillar_Inc.') 1.0"", ""not_keyPerson('Donald_Trump_Jr.__1', 'Caterpillar_Inc.') 1.0"", ""not_keyPerson('Donald_Trump__1', 'Caterpillar_Inc.') 1.0"", ""not_keyPerson('Caterpillar_Inc.', 'Donald_Trump') 1.0"", ""not_keyPerson('Donald_Trump', 'Caterpillar_Inc.') 1.0""]"
355,"['Caterpillar_Inc.', 'Vittorio_Colao']","[""keyPerson('Caterpillar_Inc.', 'Vittorio_Colao') 1.0""]","[""not_keyPerson('Caterpillar_Inc.', 'Vittorio_Colao') 1.0"", ""not_keyPerson('Vittorio_Colao', 'Caterpillar_Inc.') 1.0""]"
363,"['CBS_Corporation', 'David_Gill_(executive)']","[""keyPerson('CBS_Corporation', 'David_Gill_(executive)') 1.0"", ""keyPerson('David_Gill_(executive)__1', 'CBS_Corporation') 1.0""]","[""not_keyPerson('CBS_Corporation', 'David_Gill_(executive)') 1.0"", ""not_keyPerson('David_Gill_(executive)__1', 'CBS_Corporation') 1.0"", ""not_keyPerson('David_Gill_(executive)', 'CBS_Corporation') 1.0""]"
366,"['CBS_Corporation', 'John_Thain']","[""keyPerson('CBS_Corporation', 'John_Thain') 1.0""]","[""not_keyPerson('John_Thain', 'CBS_Corporation') 1.0"", ""not_keyPerson('CBS_Corporation', 'John_Thain') 1.0""]"
365,"['CBS_Corporation', 'Christie_Hefner']","[""keyPerson('Christie_Hefner__1', 'CBS_Corporation') 1.0"", ""keyPerson('CBS_Corporation', 'Christie_Hefner') 1.0""]","[""not_keyPerson('CBS_Corporation', 'Christie_Hefner') 1.0"", ""not_keyPerson('Christie_Hefner__1', 'CBS_Corporation') 1.0"", ""not_keyPerson('Christie_Hefner', 'CBS_Corporation') 1.0""]"
461,"['ExxonMobil', 'Christie_Hefner']","[""keyPerson('Christie_Hefner__1', 'ExxonMobil') 1.0"", ""keyPerson('ExxonMobil', 'Christie_Hefner') 1.0""]","[""not_keyPerson('Christie_Hefner__1', 'ExxonMobil') 1.0"", ""not_keyPerson('ExxonMobil', 'Christie_Hefner') 1.0"", ""not_keyPerson('Christie_Hefner', 'ExxonMobil') 1.0""]"
